ID,COMPANY,CALS,WEIGHT
399300,"World Variety Produce, Inc.",500,30
399301,"Winco Foods, Inc.",42,165
399302,"World Variety Produce, Inc.",372,43
399303,Del Monte Foods Inc.,57,122
399304,T-WEST,283,30
399305,Del Monte Foods Inc.,79,127
399306,FESTIVAL,29,120
399308,PRINCE OF PEACE,0,1.8
399309,"Acme Food Sales, Inc.",54,130
399310,WUFUYUAN,210,50
399311,"Winco Foods, Inc.",48,125
399313,"Winco Foods, Inc.",17,120
399314,K.L.Y. TRADING CO,0,10
399315,"Winco Foods, Inc.",33,120
399316,Mr. Beverages Old Time Cocktail Mixes,167,15
399317,GREAM BAY,393,28
399318,"Winco Foods, Inc.",21,120
399319,"World Variety Produce, Inc.",250,2
399320,ROYAL MILK TEA,429,14
399321,"Acme Food Sales, Inc.",56,124
399322,TIENXI,358,5
399323,"World Variety Produce, Inc.",348,46
399325,"Winco Foods, Inc.",42,165
399326,CREAMY BAY,393,28
399327,Colewillaidan LLC,192,52
399328,"World Variety Produce, Inc.",467,30
399329,"Norpac Foods, Inc.",25,121
399330,"Winco Foods, Inc.",48,125
399331,"Winco Foods, Inc.",78,128
399332,"Chobani, Inc.",87,150
399333,MARANATHA,594,32
399334,"Chobani, Inc.",67,150
399335,"Chobani, Inc.",93,150
399336,"Meijer, Inc.",276,76
399337,"Meijer, Inc.",23,130
399338,"Meijer, Inc.",23,130
399339,"Meijer, Inc.",23,130
399340,"Meijer, Inc.",23,130
399341,"Meijer, Inc.",23,130
399342,PANOS Brands LLC,400,30
399343,"Agri-Mark, Inc.",393,28
399344,BELGIOIOSO,357,28
399345,RIO BRIATI,321,28
399346,"Fred Usinger, Inc.",372,43
399347,PANOS Brands LLC,467,30
399348,Saputo Cheese USA Inc.,286,28
399349,"Fred Usinger, Inc.",357,56
399350,F.Lli De Cecco Di Filippo Fara,357,56
399351,F.Lli De Cecco Di Filippo Fara,357,56
399352,"North American Baking, Inc.",400,15
399353,SAINT PAULIN,300,30
399354,PANOS Brands LLC,400,30
399355,PANOS Brands LLC,433,30
399356,PANOS Brands LLC,433,30
399357,"North American Baking, Inc.",467,15
399358,MONET,467,15
399359,RIO BRIATI,357,28
399360,"Agri-Mark, Inc.",393,28
399361,"Boar's Head Provision Co., Inc.",15,34
399362,VAN KAAS,321,28
399363,VAN KAAS,357,28
399364,"Fred Usinger, Inc.",372,43
399365,BELGIOIOSO CHEESE INC.,357,28
399366,"Avomex, Inc.",175,57
399367,"Dakota Growers Pasta Company, Inc.",339,56
399368,PANOS Brands LLC,433,30
399369,PONCE DE LEON TRADING COMPANY,464,28
399370,"Boar's Head Provision Co., Inc.",95,84
399371,"Boar's Head Provision Co., Inc.",143,28
399372,"Boar's Head Provision Co., Inc.",500,12
399373,Somerdale International Ltd.,393,28
399374,"SPARTAN STORES, INC.",400,30
399375,"North American Baking, Inc.",400,15
399376,"North American Baking, Inc.",400,15
399377,PANOS Brands LLC,400,30
399378,"North American Baking, Inc.",467,15
399379,"Agri-Mark, Inc.",393,28
399380,Boston Man Marketing Inc.,389,18
399381,"Maple Leaf Farms, Inc.",238,84
399382,Boston Man Marketing Inc.,389,18
399383,CHICAGO FLATS,278,18
399384,"Bravo Restaurants, Inc.",232,151
399385,AdvancePierre Foods Inc.,236,140
399386,The Pasty Oven Inc.,221,213
399387,The Schwan Food Company,244,135
399388,"Distinctive Foods, LLC",444,18
399389,"John Wm. Macy's Cheesesticks, Inc.",474,19
399390,"John Wm. Macy's Cheesesticks, Inc.",474,19
399391,DISTINCTIVE FOODS,278,18
399392,Farmers Pride,186,113
399393,The Schwan Food Company,211,128
399394,The Schwan Food Company,248,153
399395,YUMMY,215,93
399396,The Pasty Oven Inc.,221,213
399397,"B&G Foods North America, Inc.",375,16
399398,The Schwan Food Company,226,164
399399,The Schwan Food Company,237,156
399400,"B&G Foods North America, Inc.",375,16
399401,Farmers Pride,128,78
399402,Farmers Pride,174,149
399403,Farmers Pride,204,113
399404,Ada Valley Meat Company,223,112
399405,"John Wm. Macy's Cheesesticks, Inc.",464,28
399406,The Schwan Food Company,336,125
399407,"Bravo Restaurants, Inc.",205,151
399408,"Jennie-O Turkey Store, Inc.",93,140
399409,Boston Man Marketing Inc.,389,18
399410,"John Wm. Macy's Cheesesticks, Inc.",474,19
399411,Farmers Pride,168,113
399412,"Distinctive Foods, LLC",444,18
399413,The Schwan Food Company,248,137
399414,Oregon Fruit Products Co.,43,140
399415,"Connie's Naturals,  LLC",227,132
399416,"Connie's Naturals,  LLC",239,142
399417,"Connie's Naturals,  LLC",236,144
399418,"Connie's Naturals,  LLC",199,141
399419,"Bernatello's Pizza, Inc.",267,150
399420,"Bernatello's Pizza, Inc.",264,140
399421,"Bernatello's Pizza, Inc.",245,143
399422,"Bernatello's Pizza, Inc.",240,129
399423,"Bernatello's Pizza, Inc.",265,132
399424,"Bernatello's Pizza, Inc.",259,143
399425,"Bernatello's Pizza, Inc.",219,151
399426,"Bernatello's Pizza, Inc.",256,133
399427,Toft Dairy Inc.,263,76
399428,Toft Dairy Inc.,280,75
399429,Toft Dairy Inc.,217,69
399430,Toft Dairy Inc.,224,67
399431,Toft Dairy Inc.,200,75
399432,Toft Dairy Inc.,227,75
399433,Toft Dairy Inc.,247,73
399434,Toft Dairy Inc.,203,69
399435,Toft Dairy Inc.,237,76
399436,Toft Dairy Inc.,237,76
399437,Toft Dairy Inc.,232,69
399438,Toft Dairy Inc.,233,73
399439,Toft Dairy Inc.,236,72
399440,Toft Dairy Inc.,236,72
399441,Toft Dairy Inc.,243,70
399442,Toft Dairy Inc.,146,82
399443,Toft Dairy Inc.,267,75
399444,Toft Dairy Inc.,203,69
399445,Toft Dairy Inc.,146,82
399446,Toft Dairy Inc.,260,73
399447,Toft Dairy Inc.,214,70
399448,Toft Dairy Inc.,203,69
399449,Toft Dairy Inc.,203,69
399450,Toft Dairy Inc.,222,72
399451,"Bernatello's Pizza, Inc.",221,145
399452,"Bernatello's Pizza, Inc.",261,134
399453,"Bernatello's Pizza, Inc.",244,123
399454,"Bernatello's Pizza, Inc.",221,122
399455,"Diamond Foods, Inc.",536,28
399456,"Beanfields, LLC",500,28
399457,Bare Foods Co.,400,30
399458,"Little Secrets, LLC",500,40
399459,"Reser's Fine Foods, Inc.",226,283
399460,"JYC International, Inc.",170,141
399461,SPARTAN,289,76
399462,"Johnsonville Sausage, L.L.C.",115,78
399463,Great American Appetizers Inc.,260,104
399464,"JYC International, Inc.",174,141.8
399465,"Butterball, LLC",169,142
399466,"Quaker Maid Meats, Inc.",94,42.5
399467,SPARTAN,263,76
399468,"Johnsonville Sausage, L.L.C.",310,113
399469,Star Markets Co.,607,28
399470,Clif Bar and Company,429,42
399471,"Johnsonville Sausage, L.L.C.",128,78
399472,Bar-S Foods Co.,259,85
399473,"Butterball, LLC",159,151
399474,"Johnsonville Sausage, L.L.C.",302,86
399475,Great American Appetizers Inc.,141,32
399476,BOULDER BURGER COMPANY,238,151
399477,Meyer Natural Foods LLC,143,112
399478,"JYC International, Inc.",174,141
399479,"Reser's Fine Foods, Inc.",254,283
399480,"Equal Exchange, Inc.",600,15
399481,Bare Foods Co.,400,30
399482,Gearharts Fine Chocolates,429,14
399483,Current's Tackle,560,25
399484,Provisionaire & Co. LLC,286,28
399485,Current's Tackle,542,24
399486,Chuao Chocolatier,525,40
399487,HUDSON HENRY BAKERY CO.,467,30
399488,Provisionaire & Co. LLC,321,28
399489,"The Hain Celestial Group, Inc.",467,15
399490,Clif Bar and Company,429,42
399491,NATURE'S BAKERY,393,28
399492,"Made In Nature, Inc.",93,140
399493,Old Dutch Foods Inc,571,28
399494,Old Dutch Foods Inc,129,31
399495,Old Dutch Foods Inc,536,28
399496,Old Dutch Foods Inc,167,30
399497,Old Dutch Foods Inc,500,28
399498,Old Dutch Foods Inc,536,28
399499,Old Dutch Foods Inc,50,30
399500,Old Dutch Foods Inc,500,28
399501,Old Dutch Foods Inc,500,28
399502,Old Dutch Foods Inc,433,30
399503,Old Dutch Foods Inc,571,28
399504,Old Dutch Foods Inc,393,28
399505,Old Dutch Foods Inc,33,30
399506,Old Dutch Foods Inc,571,28
399507,Old Dutch Foods Inc,267,30
399508,Old Dutch Foods Inc,500,28
399509,Old Dutch Foods Inc,393,28
399510,Old Dutch Foods Inc,464,28
399511,Old Dutch Foods Inc,536,28
399512,Old Dutch Foods Inc,500,28
399513,Old Dutch Foods Inc,536,28
399514,Old Dutch Foods Inc,393,28
399515,Old Dutch Foods Inc,464,28
399516,Old Dutch Foods Inc,500,30
399517,Old Dutch Foods Inc,33,30
399518,Old Dutch Foods Inc,571,28
399519,Old Dutch Foods Inc,393,28
399520,Old Dutch Foods Inc,571,28
399521,Old Dutch Foods Inc,571,28
399522,Old Dutch Foods Inc,500,28
399523,Old Dutch Foods Inc,467,30
399524,Old Dutch Foods Inc,536,28
399525,Old Dutch Foods Inc,571,28
399526,Old Dutch Foods Inc,500,28
399527,Old Dutch Foods Inc,536,28
399528,Old Dutch Foods Inc,536,28
399529,OLD DUTCH RESTAURANTE STYLE,141,32
399530,Old Dutch Foods Inc,571,28
399531,Old Dutch Foods Inc,500,28
399532,Old Dutch Foods Inc,500,28
399533,Old Dutch Foods Inc,571,28
399534,Old Dutch Foods Inc,536,28
399535,Old Dutch Foods Inc,607,28
399536,Old Dutch Foods Inc,118,34
399537,Old Dutch Foods Inc,464,28
399538,Old Dutch Foods Inc,571,28
399539,Old Dutch Foods Inc,536,28
399540,Old Dutch Foods Inc,571,28
399541,Old Dutch Foods Inc,536,28
399542,Old Dutch Foods Inc,147,34
399543,Old Dutch Foods Inc,500,28
399544,Old Dutch Foods Inc,393,28
399545,Old Dutch Foods Inc,536,28
399546,Old Dutch Foods Inc,571,28
399547,Old Dutch Foods Inc,500,28
399548,Old Dutch Foods Inc,536,28
399549,Old Dutch Foods Inc,536,28
399550,Old Dutch Foods Inc,33,30
399551,Old Dutch Foods Inc,571,28
399552,Santa Barbara Super Seeds Inc,400,50
399553,Wisconsin Specialty Protein,393,28
399554,"Mozian & Associates, Inc.",400,42.5
399555,"Eden Foods, Inc.",345,55
399556,FreshKids LLC,536,28
399557,Provisionaire & Co. LLC,250,28
399558,Toft Dairy Inc.,263,76
399559,Lindt & Sprungli (Schweiz) AG,575,40
399560,The Endangered Species Chocolate Co,558,43
399561,RITTER SPORT,553,38
399562,SPARTAN,220,141
399563,SPARTAN,219,155
399564,Alfred Ritter Gmbh & Co. Kg,526,38
399565,SPARTAN,233,133
399566,"Newman's Own, Inc.",500,2
399567,SPARTAN,236,144
399568,Border Foods Inc.,17,30
399569,Border Foods Inc.,14,35
399570,Border Foods Inc.,100,30
399571,"Newman's Own, Inc.",500,2
399572,Delta Brands Intl Corp,515,33
399573,SPARTAN,240,125
399574,RITTER SPORT,500,38
399575,Nash Finch Company,258,159
399576,Lindt & Sprungli (Schweiz) AG,476,42
399577,Lindt & Sprungli (Schweiz) AG,500,42
399578,Lindt & Sprungli (Schweiz) AG,548,42
399579,SPARTAN,231,134
399580,Lindt & Sprungli (Schweiz) AG,533,30
399581,"Newman's Own, Inc.",500,2
399582,Lindt & Sprungli (Schweiz) AG,575,40
399583,"Health Is Wealth, Inc.",156,45
399584,Alfred Ritter Gmbh & Co. Kg,553,38
399585,Nash Finch Company,210,124
399586,Lindt & Sprungli (Schweiz) AG,641,39
399587,"Newman's Own, Inc.",500,2
399588,Lewis Bakeries Inc.,214,28
399589,Gorton's of Gloucester,236,106
399590,Gorton's of Gloucester,101,89
399591,Camanchaca Inc.,341,85
399592,APPLEGATE NATURALS*,190,84
399593,Camanchaca Inc.,353,85
399594,Gorton's of Gloucester,244,86
399595,APPLEGATE NATURALS*,153,59
399596,Stehouwers Frozen Foods Inc.,381,42
399597,Gorton's of Gloucester,212,99
399598,Gorton's of Gloucester,90,89
399599,"Applegate Farms, LLC",182,33
399600,Bob Evans Farms Inc,319,91
399601,Gorton's of Gloucester,236,106
399602,Rich Products Corporation,294,85
399603,Rich Products Corporation,271,85
399604,Gorton's of Gloucester,263,99
399605,Glacier Sales Inc.,217,60
399606,Gorton's of Gloucester,90,89
399607,Stehouwers Frozen Foods Inc.,237,76
399608,Diamond/Sunsweet Inc,700,30
399609,"Chung's Foods, Inc.",180,172
399610,Bob Evans Farms Inc,348,112
399611,"Applegate Farms, LLC",254,71
399612,Gorton's of Gloucester,200,95
399613,Gorton's of Gloucester,189,95
399614,Gorton's of Gloucester,88,148
399615,Grecian Delight Inc,277,94
399616,"Chung's Foods, Inc.",192,172
399617,The Kroger Co.,226,84
399618,The Kroger Co.,393,28
399619,The Kroger Co.,594,32
399620,The Kroger Co.,154,91
399621,The Kroger Co.,357,28
399622,The Kroger Co.,190,84
399623,The Kroger Co.,321,28
399624,The Kroger Co.,321,28
399625,The Kroger Co.,209,91
399626,The Kroger Co.,393,28
399627,The Kroger Co.,205,112
399628,The Kroger Co.,393,28
399629,The Kroger Co.,150,113
399630,The Kroger Co.,594,32
399631,The Kroger Co.,292,130
399632,The Kroger Co.,286,28
399633,"Bob's Red Mill Natural Foods, Inc.",351,37
399634,"Live Better Brands, LLC",464,28
399635,BACK TO NATURE,375,16
399636,Toft Dairy Inc.,146,82
399637,Toft Dairy Inc.,167,78
399638,Provisionaire & Co. LLC,286,28
399639,CoExist Nutrition,440,50
399640,JOHNVINCE FOODS,475,40
399641,JOHNVINCE FOODS,667,30
399642,JOHNVINCE FOODS,633,30
399643,JOHNVINCE FOODS,460,50
399644,The Kroger Co.,68,88
399645,Great Crescent International Inc.,411,28.5
399646,FREE FROM 101,633,30
399647,JOHNVINCE FOODS,633,30
399648,The Kroger Co.,321,28
399649,THE GOOD BEAN,429,28
399650,"Barbara's Bakery, Inc.",357,28
399651,LOTUS FOODS,371,35
399652,Trophy Nut Co.,714,28
399653,"Once Upon a Farm, LLC",88,91
399654,"Georgia Peach Products, Inc.",562,32
399655,Agri-Service LLC,112,170
399656,"Small Planet Foods, Inc.",450,60
399657,"Once Upon a Farm, LLC",66,91
399658,Tessemae's LLC,735,13.6
399659,Aron Streit Inc.,267,30
399660,Farmhouse Culture,26,57
399661,"Once Upon a Farm, LLC",66,91
399662,"Global Village Fruits, Inc",100,110
399663,"Once Upon a Farm, LLC",66,91
399664,TESSEMAE'S,704,14.2
399665,Tessemae's LLC,602,13.3
399666,"Meijer, Inc.",33,120
399667,"Bruce Foods, Inc.",102,166
399668,McCall Farms Inc,25,118
399669,McCall Farms Inc,38,118
399670,Holmes Canning Company Inc.,171,140
399671,McCall Farms Inc,16,128
399672,McCall Farms Inc,34,118
399673,McCall Farms Inc,25,118
399674,"Bruce Foods, Inc.",150,133
399675,McCall Farms Inc,82,85
399676,McCall Farms Inc,69,130
399677,Holmes Canning Company Inc.,32,125
399678,McCall Farms Inc,31,128
399679,McCall Farms Inc,20,128
399680,McCall Farms Inc,30,118
399681,McCall Farms Inc,69,130
399682,McCall Farms Inc,34,118
399683,McCall Farms Inc,42,118
399684,McCall Farms Inc,31,128
399685,Holmes Canning Company Inc.,69,130
399686,"Bruce Foods, Inc.",200,140
399687,"Bruce Foods, Inc.",156,90
399688,McCall Farms Inc,34,118
399689,Holmes Canning Company Inc.,74,135
399690,EUROPEAN GOURMET BAKERY,349,43
399691,Pinnacle Foods Group LLC,400,35
399692,SPARTAN,567,30
399693,SPARTAN,424,33
399694,SPARTAN,438,32
399695,EUROPEAN GOURMET BAKERY,361,36
399696,"Bernard Food Industries, Inc.",356,45
399697,Pinnacle Foods Group LLC,341,41
399698,EUROPEAN GOURMET BAKERY,391,23
399699,Diamond/Sunsweet Inc,567,30
399700,SPARTAN,667,30
399701,JOHNVINCE FOODS,475,40
399702,JOHNVINCE FOODS,650,40
399703,Saputo Cheese USA Inc.,208,24
399704,JOHNVINCE FOODS,450,40
399705,JOHNVINCE FOODS,425,40
399706,JOHNVINCE FOODS,475,40
399707,The Kroger Co.,357,28
399708,JOHNVINCE FOODS,620,50
399709,The Kroger Co.,393,28
399710,JOHNVINCE FOODS,550,40
399711,JOHNVINCE FOODS,667,30
399712,JOHNVINCE FOODS,467,30
399713,The Kroger Co.,357,28
399714,The Kroger Co.,357,28
399715,JOHNVINCE FOODS,450,40
399716,Johnvince Foods Ltd.,550,40
399717,JOHNVINCE FOODS,550,40
399718,The Kroger Co.,321,28
399719,JOHNVINCE FOODS,733,30
399720,JOHNVINCE FOODS,667,30
399721,JOHNVINCE FOODS,452,42
399722,JOHNVINCE FOODS,725,40
399723,JOHNVINCE FOODS,733,30
399724,JOHNVINCE FOODS,475,40
399725,The Ryvita Company Ltd.,300,20
399726,The Kroger Co.,393,28
399727,The Kroger Co.,250,64
399728,The Kroger Co.,37,81
399729,JOHNVINCE FOODS,525,40
399730,JOHNVINCE FOODS,500,42
399731,JOHNVINCE FOODS,667,30
399732,Hormel Foods Corporation,594,32
399733,JOHNVINCE FOODS,467,30
399734,Johnvince Foods Ltd.,567,30
399735,Reily Foods Company,344,32
399736,Pinnacle Foods Group LLC,400,50
399737,"Sfb Specialty Foods, Inc.",283,53
399738,SPARTAN,395,43
399739,"Cj America, Inc.",167,15
399740,The Kroger Co.,250,20
399741,Hormel Foods Corporation,594,32
399742,The Kroger Co.,250,20
399743,ELYUCATECO,185,20
399744,"TOMAX ENTERPRISE CO., LTD.",327,55
399745,"Western Family Foods, Inc.",153,85
399746,"Wal-Mart Stores, Inc.",33,122
399747,DELAURENTI,100,15
399748,Richin Trading Inc.,108,12
399749,The Kroger Co.,167,18
399750,The Kroger Co.,529,34
399751,The Kroger Co.,250,20
399752,The Kroger Co.,147,17
399753,Simex International,146,113.5
399754,SHINSEI,500,2
399755,TRADER GIOTTO'S,467,15
399756,"Creative Natural Products, Inc.",580,50
399757,The Kroger Co.,594,32
399758,The Kroger Co.,200,20
399759,The Kroger Co.,250,20
399760,The Kroger Co.,562,32
399761,"Wal-Mart Stores, Inc.",333,4.5
399762,WORLD MARKET,535,43
399763,"Tri-Union Seafoods, LLC",89,56
399764,STRIANESE,72,125
399765,Pamana Food Industries Inc.,67,15
399766,"Seattle Gourmet Foods, Inc.",525,40
399767,"CDO FOODSPHERE, INC.",145,55
399768,The Kroger Co.,250,20
399769,The Kroger Co.,250,20
399770,The Kroger Co.,562,32
399771,"Pacific Foods of Oregon, Inc.",68,132
399772,"Wal-Mart Stores, Inc.",33,61
399773,The Kroger Co.,396,53
399774,The Kroger Co.,529,34
399775,MASTER,179,56
399776,The Kroger Co.,396,53
399777,La Mexicana Inc.,327,49
399778,"Wal-Mart Stores, Inc.",455,1.1
399779,Sung Ly International Corporation,93,140
399780,Manicaretti Inc.,88,125
399781,"Sun Hing Foods, Inc.",5,198
399782,BAMBOE INDONESIA PT.,235,17
399783,"Aqualink Nevada, LLC",400,30
399784,AYAM,224,85
399785,"Seattle Gourmet Foods, Inc.",535,43
399786,Fitrite Incorporated,467,15
399787,LA NOVIA DEL SOL,133,15
399788,Ocean Beauty Seafoods LLC,118,85
399789,Greek Gourmet Ltd.,500,32
399790,"Seattle Gourmet Foods, Inc.",525,40
399791,4C Foods Corp.,500,5
399792,CTC Food International Inc.,143,56
399793,DILETTANTE,375,40
399794,"Creative Natural Products, Inc.",500,30
399795,"Abraco Group, LLC",438,16
399796,Asian Home Gourmet (Cpl) Pte Ltd,192,13
399797,The Kroger Co.,0,2.5
399798,Fortune Commercial Corp,36,84
399799,"Newman's Own, Inc.",325,40
399800,BULL HEAD,710,20
399801,Elki Corporation,31,32
399802,"Too Good Gourmet, Inc.",429,28
399803,Eastimpex,125,130
399804,EMILIA,158,120
399805,"Wal-Mart Stores, Inc.",21,121
399806,"Seattle Gourmet Foods, Inc.",553,38
399807,Kelly Farms Inc.,341,194
399808,BUTTERFLY,10,100
399809,TRADER JOE'S,300,30
399810,"Wal-Mart Stores, Inc.",25,119
399811,K.L.Y.,100,5
399812,"Gunmetal, Inc.",56,125
399813,Gus Sclafani Corp.,85,130
399814,"HWA NAN FOOD INDUSTRIAL CO., LTD.",83,30
399815,Arko Foods International Inc,73,110
399816,Anhing Corp,107,84
399817,Amoy Food Ltd,184,38
399818,"Wal-Mart Stores, Inc.",250,2
399819,NANG FAH (TUE KUNG) BRAND,267,15
399820,Pamana Food Industries Inc.,480,15
399821,NANG FAH TUE KUNG,267,15
399822,Lee Kum Kee Co. Ltd.,583,12
399823,Liberty Orchards Co Inc,405,42
399824,LUXORY CHOCOLATE,292,60
399825,GOLDEN HANDS,467,15
399826,Steenland Chocolate B.V.,524,42
399827,AYAM BRAND,196,56
399828,TRADER JOE'S,440,15
399829,"Cj America, Inc.",125,20
399830,Asian Home Gourmet (Cpl) Pte Ltd,250,20
399831,Manicaretti Inc.,98,125
399832,"Rjb Food Company, Inc.",179,56
399833,TRADER JOE'S,500,60
399834,"Wal-Mart Stores, Inc.",21,121
399835,"Creative Natural Products, Inc.",541,37
399836,Taza Chocolate,600,35
399837,Lee Kum Kee Co. Ltd.,238,42
399838,"Creative Natural Products, Inc.",541,37
399839,"Family Food Company, Inc.",91,55
399840,"Wismettac Asian Foods, Inc.",500,2
399841,CASCINA SAN CASSIANO,469,36
399842,BIXBY & CO,488,43
399843,Fitrite Incorporated,367,30
399844,JJ's Sweets,300,40
399845,"Whole Foods Market, Inc.",333,18
399846,TRADER JOSE'S,214,28
399847,LJW Incorporated,0,1
399848,ASARO,136,100
